 ,StdDev1,StdDev2,StdDev3,StdDev4,StdDev5,StdDev6,StdDev7,StdDev8,StdDev9,StdDev10,StdDev11,StdDev12,StdDev13,StdDev14,StdDev15,StdDev16,StdDev17,StdDev18,StdDev19,StdDev20,StdDev21,StdDev22,StdDev23,StdDev24,StdDev25,StdDev26,StdDev27,StdDev28,StdDev29,StdDev30,StdDev31,StdDev32,StdDev33,StdDev34,StdDev35,StdDev36,StdDev37,StdDev38,StdDev39,StdDev40,StdDev41,StdDev42,StdDev43,StdDev44,StdDev45,StdDev46,StdDev47,StdDev48,StdDev49,StdDev50,StdDev51,StdDev52,StdDev53,StdDev54,StdDev55,StdDev56,StdDev57,StdDev58,StdDev59,StdDev60,StdDev61,StdDev62,StdDev63,StdDev64,StdDev65,StdDev66,StdDev67,StdDev68,StdDev69,StdDev70,StdDev71,StdDev72,StdDev73,StdDev74,StdDev75,StdDev76,StdDev77,StdDev78,StdDev79,StdDev80,StdDev81,StdDev82,StdDev83,StdDev84,StdDev85,StdDev86,StdDev87,StdDev88,StdDev89,StdDev90,StdDev91,StdDev92,StdDev93,StdDev94,StdDev95,StdDev96,StdDev97,StdDev98,StdDev99,StdDev100,StdDev101,StdDev102,StdDev103,StdDev104,StdDev105,StdDev106,StdDev107,StdDev108,StdDev109,StdDev110,StdDev111,StdDev112,StdDev113,StdDev114,StdDev115,StdDev116,StdDev117,StdDev118,StdDev119,StdDev120,StdDev121,StdDev122,StdDev123,StdDev124,StdDev125,StdDev126,StdDev127,StdDev128,StdDev129,StdDev130,StdDev131,StdDev132,StdDev133,StdDev134,StdDev135,StdDev136
1320,1354.404,1434.515,1337.673,1359.019,1337.237,1296.196,1248.635,1300.749,1319.594,1311.015,1299.232,1286.132,1524.804,1433.931,1470.520,1597.497,1552.589,1414.896,1390.330,1363.428,1634.631,1546.207,1666.205,1530.523,1610.746,1679.556,1623.743,1580.433,1526.454,1581.455,1480.911,1487.492,1492.601,1571.631,1463.507,1361.365,1407.596,1430.041,1492.580,1356.135,1482.193,1273.595,1300.617,1496.436,1547.941,1460.762,1338.319,1270.813,1281.680,1247.982,1327.658,1290.795,1263.628,1300.257,1312.846,1294.782,1358.042,1500.146,1529.533,1431.873,1408.048,1294.250,1563.459,1368.398,1362.954,1496.954,1480.710,1616.087,1682.226,1337.526,1483.284,1376.705,1481.809,1640.847,1567.185,1603.353,1228.343,1374.056,1399.761,1343.487,1272.176,1315.379,1318.870,1349.999,1332.477,1348.429,1571.370,1296.811,1291.467,1345.620,1453.492,1476.922,1314.768,1252.538,1372.976,1295.853,1366.031,1402.883,1353.654,1335.532,1338.160,1312.762,1573.461,1615.152,1540.486,1532.929,1566.986,1559.035,1568.010,1391.620,1404.332,1435.798,1429.364,1420.688,1455.648,1455.647,1328.407,1433.771,1347.639,1376.810,1345.803,1463.791,1494.098,1499.250,1302.140,1345.972,1319.763,1357.571,1366.643,1374.730,1366.495,1299.413,1299.947,1348.990,1381.459,1331.754
1321,1358.907,1424.179,1332.681,1337.710,1323.710,1304.371,1270.305,1296.134,1304.759,1290.592,1309.588,1293.608,1505.468,1428.064,1469.267,1597.966,1575.291,1423.228,1412.715,1378.868,1642.130,1546.826,1651.969,1546.993,1616.336,1672.313,1616.856,1586.394,1518.261,1585.014,1466.771,1485.545,1491.952,1546.298,1446.159,1369.992,1394.313,1444.012,1496.112,1326.659,1486.621,1250.736,1311.520,1505.125,1549.983,1479.881,1322.833,1273.900,1268.348,1264.730,1329.575,1305.949,1262.314,1298.208,1304.324,1287.088,1347.032,1531.274,1547.109,1441.592,1401.284,1307.552,1553.913,1389.387,1365.462,1514.359,1452.266,1601.158,1678.262,1341.759,1456.623,1370.084,1441.239,1643.314,1564.493,1602.145,1216.533,1362.599,1413.391,1342.759,1257.888,1274.449,1302.832,1335.621,1331.732,1334.320,1574.232,1331.754,1292.441,1347.906,1451.453,1469.611,1323.564,1254.543,1398.583,1303.809,1364.324,1404.900,1338.293,1339.881,1319.286,1306.784,1574.827,1603.952,1529.986,1530.377,1568.385,1548.806,1555.378,1390.582,1402.574,1426.372,1402.596,1419.124,1443.945,1463.328,1319.716,1428.631,1324.976,1345.657,1343.436,1481.569,1509.229,1507.878,1297.485,1336.487,1330.299,1341.122,1351.578,1363.735,1361.027,1306.668,1287.597,1328.007,1375.883,1331.577
1322,1375.601,1430.799,1347.550,1338.863,1343.098,1295.320,1259.792,1304.516,1315.926,1299.605,1309.236,1295.994,1526.574,1445.382,1474.132,1604.814,1574.656,1403.629,1400.846,1373.351,1638.444,1562.447,1661.474,1541.282,1620.226,1693.215,1635.738,1579.278,1518.158,1597.716,1479.254,1463.891,1503.478,1558.809,1448.370,1376.305,1405.094,1431.053,1515.132,1346.400,1495.531,1269.595,1297.459,1493.533,1538.324,1478.347,1320.590,1288.402,1283.500,1252.037,1320.641,1294.001,1246.096,1287.247,1300.382,1284.444,1356.249,1523.660,1544.931,1428.606,1406.828,1293.102,1568.295,1362.233,1345.855,1500.038,1469.947,1608.865,1683.016,1328.446,1483.631,1375.558,1470.234,1660.183,1551.839,1599.321,1218.668,1366.586,1399.756,1328.673,1262.249,1296.527,1302.278,1351.043,1335.658,1343.401,1570.060,1306.609,1311.476,1371.589,1458.222,1485.437,1329.443,1250.733,1376.526,1307.625,1367.288,1409.107,1364.546,1338.873,1331.626,1302.667,1593.387,1613.768,1529.705,1524.491,1561.222,1540.605,1587.560,1394.519,1399.476,1448.017,1413.688,1417.437,1448.399,1463.550,1329.369,1427.476,1330.730,1353.935,1366.044,1485.070,1505.428,1514.516,1309.558,1349.577,1336.089,1344.933,1342.342,1373.167,1372.612,1304.608,1286.921,1345.384,1399.753,1340.885
1323,1340.680,1408.278,1335.996,1335.993,1326.752,1298.101,1264.204,1289.982,1321.024,1321.053,1306.919,1293.365,1521.307,1429.319,1470.391,1600.247,1571.915,1410.571,1419.287,1360.980,1633.759,1542.216,1644.006,1528.238,1615.881,1680.541,1623.742,1588.315,1530.109,1588.593,1464.609,1485.598,1492.840,1550.562,1432.624,1370.109,1386.625,1428.485,1504.662,1334.124,1496.464,1244.763,1297.306,1486.786,1537.443,1475.795,1339.000,1282.546,1277.401,1262.819,1338.526,1300.560,1261.778,1288.670,1306.233,1277.161,1359.353,1517.769,1523.083,1451.653,1408.140,1295.552,1552.627,1376.307,1366.203,1505.206,1473.774,1605.243,1672.320,1339.848,1470.449,1379.929,1476.031,1645.869,1547.508,1592.329,1216.956,1374.688,1400.893,1337.682,1257.979,1278.904,1300.617,1353.549,1347.547,1356.196,1563.588,1312.419,1289.881,1367.156,1446.132,1477.645,1328.797,1256.494,1376.286,1273.544,1344.321,1417.725,1373.536,1333.522,1308.878,1294.774,1594.358,1623.503,1532.015,1522.290,1560.562,1536.888,1566.504,1388.828,1400.484,1437.661,1400.582,1434.389,1452.920,1470.366,1303.174,1417.002,1323.984,1375.506,1357.966,1471.913,1495.277,1506.162,1313.685,1344.703,1325.683,1355.786,1356.525,1367.274,1357.649,1304.346,1292.385,1339.061,1374.853,1343.136
1324,1356.903,1429.247,1329.710,1332.123,1336.847,1287.599,1266.270,1303.863,1328.660,1317.108,1295.257,1296.248,1510.987,1435.256,1465.813,1580.431,1584.479,1439.096,1411.222,1385.476,1649.747,1543.756,1656.794,1516.388,1607.871,1660.599,1615.707,1580.261,1523.687,1588.127,1458.734,1464.244,1486.908,1566.349,1461.222,1380.029,1395.110,1428.792,1480.997,1346.363,1493.552,1254.591,1299.823,1501.236,1562.746,1485.919,1332.895,1274.071,1283.779,1256.697,1340.202,1318.833,1263.950,1294.989,1289.324,1289.129,1353.188,1513.985,1534.952,1426.178,1413.010,1307.709,1549.241,1376.608,1344.496,1508.874,1485.662,1609.655,1688.224,1334.409,1474.809,1367.700,1474.166,1633.573,1555.804,1601.227,1219.142,1376.087,1405.322,1330.707,1276.860,1292.663,1320.210,1332.631,1342.458,1342.982,1563.814,1316.218,1299.293,1348.170,1444.002,1455.923,1320.218,1247.493,1374.508,1312.001,1365.471,1422.206,1354.938,1323.889,1313.555,1312.148,1574.629,1620.823,1533.317,1532.913,1559.698,1544.560,1566.808,1386.926,1385.154,1442.255,1419.509,1416.880,1455.642,1471.747,1327.302,1428.787,1353.240,1362.419,1351.585,1466.534,1492.495,1503.414,1312.464,1348.162,1315.825,1348.631,1359.137,1388.431,1360.051,1301.988,1290.477,1355.063,1380.559,1345.193
1325,1366.944,1447.578,1350.237,1344.400,1338.713,1300.936,1250.896,1285.265,1306.776,1312.668,1316.286,1288.404,1518.721,1430.450,1473.557,1622.580,1577.856,1440.916,1392.691,1368.179,1638.128,1544.800,1648.551,1515.774,1608.231,1656.369,1637.153,1580.990,1524.305,1585.827,1456.141,1483.923,1511.592,1571.099,1461.140,1365.220,1402.404,1429.939,1498.405,1325.487,1496.746,1266.225,1298.908,1503.497,1571.845,1491.668,1315.618,1278.194,1280.840,1265.035,1334.933,1307.524,1251.291,1297.763,1289.672,1285.675,1357.832,1534.896,1510.943,1439.530,1403.805,1285.427,1558.338,1400.159,1361.994,1498.385,1477.491,1624.130,1657.106,1318.754,1495.525,1377.790,1474.126,1635.531,1562.025,1629.615,1215.222,1371.028,1406.261,1336.734,1261.680,1295.717,1320.513,1339.843,1333.805,1344.032,1562.144,1293.535,1302.080,1360.284,1438.856,1482.712,1333.401,1267.850,1406.178,1299.318,1368.413,1409.350,1350.856,1329.860,1327.585,1304.098,1572.180,1623.526,1516.007,1545.287,1558.637,1553.398,1571.156,1373.566,1408.786,1440.302,1416.148,1435.078,1456.019,1471.008,1313.143,1425.471,1362.316,1380.199,1345.715,1469.016,1503.415,1511.934,1324.614,1344.826,1325.100,1353.923,1357.766,1371.862,1392.959,1310.213,1281.676,1336.380,1390.596,1350.960
1326,1358.437,1427.152,1363.227,1355.068,1343.452,1281.932,1267.962,1323.003,1309.982,1316.239,1298.128,1288.567,1530.875,1438.277,1485.491,1601.318,1576.098,1437.198,1411.863,1370.104,1622.547,1563.989,1653.320,1537.076,1621.488,1677.132,1616.876,1600.317,1534.385,1601.695,1460.108,1481.303,1507.427,1564.744,1452.933,1385.083,1407.689,1434.961,1493.829,1338.212,1496.738,1261.198,1282.442,1490.766,1545.631,1478.090,1325.594,1268.702,1292.465,1266.916,1336.034,1306.786,1241.017,1275.972,1294.558,1285.260,1364.019,1522.156,1528.081,1435.109,1417.542,1298.378,1565.726,1389.412,1340.816,1508.330,1467.615,1615.388,1665.260,1346.521,1476.508,1386.853,1471.293,1647.600,1562.937,1592.856,1210.363,1375.164,1417.110,1325.820,1251.569,1297.176,1302.488,1353.403,1339.865,1330.290,1585.613,1308.389,1281.084,1356.107,1452.689,1493.656,1333.430,1261.842,1385.125,1310.168,1354.618,1400.761,1364.199,1348.323,1312.952,1294.958,1592.659,1637.484,1526.254,1513.011,1574.470,1547.370,1587.128,1399.465,1417.510,1439.185,1433.689,1435.932,1447.086,1479.301,1319.596,1423.984,1346.103,1373.918,1360.712,1467.476,1493.682,1499.249,1309.968,1354.267,1325.068,1335.293,1354.197,1356.046,1369.939,1324.711,1285.708,1346.382,1391.790,1339.416
1327,1353.867,1434.695,1344.782,1346.250,1336.967,1289.421,1273.293,1312.461,1319.465,1301.361,1318.909,1287.857,1519.423,1430.438,1459.453,1593.561,1569.276,1432.176,1410.278,1369.142,1651.300,1545.998,1647.916,1543.762,1624.629,1682.167,1609.590,1591.780,1529.464,1600.824,1472.976,1483.776,1490.747,1550.303,1456.453,1356.829,1396.762,1453.697,1504.493,1350.173,1498.922,1253.871,1296.842,1476.146,1526.033,1467.956,1333.124,1262.844,1283.532,1259.231,1340.611,1304.582,1272.303,1281.283,1298.912,1303.244,1358.356,1519.939,1522.797,1434.053,1409.404,1311.178,1552.773,1382.888,1353.320,1499.078,1476.106,1597.349,1656.850,1356.958,1490.382,1398.145,1476.355,1641.298,1576.434,1610.113,1212.570,1385.319,1417.116,1333.109,1277.969,1311.804,1315.826,1353.446,1344.217,1368.588,1582.103,1319.539,1315.182,1367.612,1440.482,1481.243,1329.212,1269.409,1375.346,1317.430,1365.068,1422.461,1370.579,1339.971,1310.607,1284.811,1583.860,1609.077,1531.907,1535.145,1584.791,1539.776,1559.641,1409.376,1417.191,1434.991,1413.927,1413.447,1450.850,1452.203,1342.533,1437.992,1330.744,1371.747,1335.709,1482.162,1485.814,1511.108,1307.527,1375.056,1327.756,1347.655,1342.692,1383.210,1362.178,1302.137,1301.612,1350.493,1390.328,1342.707
1328,1351.743,1446.637,1337.639,1350.911,1333.706,1287.024,1252.615,1296.669,1312.407,1315.293,1314.262,1290.967,1498.896,1447.750,1466.759,1615.271,1562.402,1424.922,1394.020,1374.313,1633.425,1555.352,1672.725,1538.662,1628.361,1668.502,1621.550,1597.130,1520.823,1588.061,1466.375,1485.929,1500.360,1554.191,1467.641,1366.875,1407.498,1434.391,1496.865,1322.919,1493.308,1247.744,1284.076,1487.994,1555.912,1489.121,1318.772,1280.779,1280.887,1265.922,1317.476,1310.675,1255.864,1308.717,1307.589,1284.706,1337.932,1507.341,1518.775,1434.910,1409.417,1295.547,1563.799,1381.325,1359.408,1516.331,1472.022,1602.257,1661.103,1339.714,1478.884,1384.223,1481.523,1624.239,1549.182,1600.637,1221.888,1371.151,1403.109,1346.342,1255.844,1286.561,1308.355,1356.187,1331.791,1352.675,1577.946,1301.156,1303.947,1375.202,1466.226,1475.228,1333.349,1256.783,1382.918,1304.151,1353.231,1416.915,1375.423,1317.349,1328.427,1300.985,1575.495,1634.386,1529.663,1536.308,1564.841,1540.025,1574.891,1391.587,1405.139,1454.612,1416.513,1433.397,1452.248,1471.313,1344.796,1425.328,1334.379,1372.903,1352.948,1476.303,1502.971,1523.952,1304.233,1337.215,1316.726,1344.345,1348.737,1384.795,1383.213,1299.882,1300.766,1344.962,1393.398,1334.885
1329,1365.380,1442.052,1328.517,1347.880,1328.298,1298.477,1277.737,1295.377,1314.107,1312.397,1300.268,1289.365,1508.556,1421.116,1473.248,1586.019,1570.177,1446.154,1405.629,1368.975,1633.578,1560.340,1664.627,1523.285,1606.143,1690.368,1617.902,1577.439,1517.202,1593.683,1461.830,1463.347,1491.788,1554.264,1454.952,1359.343,1410.107,1439.267,1473.249,1337.112,1491.600,1250.525,1287.648,1479.422,1542.659,1482.295,1313.966,1255.929,1275.793,1244.935,1316.456,1295.725,1245.412,1301.645,1314.248,1288.610,1350.161,1519.747,1531.436,1431.029,1412.992,1288.618,1561.125,1378.613,1323.136,1499.160,1460.560,1607.348,1670.084,1336.893,1461.642,1400.125,1466.160,1642.334,1551.138,1609.826,1208.606,1360.674,1394.043,1336.375,1260.707,1299.710,1319.104,1325.464,1359.863,1335.664,1587.933,1310.206,1303.220,1365.086,1449.207,1481.348,1331.345,1255.539,1390.539,1316.863,1362.571,1417.925,1340.892,1339.228,1316.187,1295.352,1581.169,1632.349,1539.267,1525.748,1570.484,1544.280,1575.342,1398.268,1408.274,1433.278,1429.855,1436.248,1456.343,1463.835,1334.118,1435.375,1349.249,1359.741,1355.448,1462.942,1505.138,1514.452,1309.451,1350.470,1336.633,1341.670,1348.321,1380.705,1362.247,1305.405,1293.692,1362.295,1388.821,1345.996
1330,1359.392,1426.882,1327.009,1328.341,1321.624,1297.120,1261.673,1295.249,1313.717,1306.411,1313.629,1290.884,1509.946,1429.045,1470.689,1602.938,1562.116,1433.813,1396.602,1382.154,1633.527,1534.906,1657.514,1546.932,1614.952,1661.178,1646.152,1593.347,1520.377,1580.993,1469.531,1459.732,1504.574,1552.558,1459.958,1366.226,1412.406,1438.573,1506.378,1322.191,1500.522,1268.899,1304.614,1485.442,1536.132,1474.367,1333.265,1273.750,1267.234,1236.697,1336.776,1301.425,1262.844,1292.609,1290.868,1301.409,1338.534,1513.581,1518.196,1428.258,1429.589,1309.392,1549.983,1386.522,1358.046,1512.045,1490.611,1606.649,1654.163,1331.664,1491.513,1379.557,1471.591,1661.661,1570.482,1607.552,1223.635,1381.375,1417.795,1325.260,1256.201,1289.805,1301.212,1346.968,1341.606,1373.516,1568.519,1314.619,1282.592,1368.316,1455.096,1480.241,1337.143,1250.078,1397.864,1302.311,1350.504,1413.877,1363.531,1342.718,1333.578,1310.650,1568.753,1625.337,1519.735,1522.046,1570.179,1537.822,1585.456,1399.122,1405.974,1426.218,1419.374,1435.530,1421.946,1461.300,1333.238,1429.357,1347.019,1352.479,1354.737,1478.566,1506.686,1503.063,1302.933,1341.956,1323.525,1347.133,1362.309,1365.951,1370.061,1304.291,1289.238,1331.138,1401.314,1337.943
1331,1373.549,1434.788,1338.237,1350.486,1313.903,1305.182,1283.330,1299.841,1327.620,1306.285,1307.279,1299.454,1520.686,1436.864,1485.464,1596.263,1573.189,1422.085,1405.415,1378.316,1616.775,1550.642,1650.512,1530.348,1604.453,1678.185,1630.583,1582.510,1513.925,1601.840,1473.322,1481.687,1498.314,1546.712,1475.569,1366.779,1421.576,1426.620,1512.649,1337.619,1499.638,1254.931,1303.722,1498.101,1546.550,1489.275,1338.085,1286.432,1276.186,1269.658,1319.649,1302.353,1242.224,1280.797,1318.256,1291.363,1371.574,1520.957,1526.858,1425.377,1410.720,1301.550,1560.363,1401.253,1351.138,1499.420,1477.874,1633.864,1657.500,1333.975,1473.117,1391.690,1478.919,1654.613,1553.366,1612.050,1224.489,1358.926,1420.984,1325.382,1264.583,1298.251,1319.156,1354.789,1346.095,1340.812,1574.237,1305.781,1279.848,1374.003,1467.624,1473.478,1308.929,1272.603,1384.811,1297.915,1348.017,1405.041,1360.311,1334.422,1329.703,1311.263,1591.469,1640.152,1533.248,1540.491,1559.093,1552.155,1578.632,1384.270,1419.445,1440.855,1399.751,1419.966,1434.125,1466.745,1329.587,1436.594,1345.335,1363.290,1352.812,1466.449,1507.640,1504.046,1315.353,1344.139,1315.656,1368.758,1362.953,1365.729,1355.802,1309.032,1298.829,1327.037,1373.276,1350.977
1332,1358.675,1455.776,1340.221,1342.404,1330.257,1292.451,1272.467,1314.990,1327.635,1314.595,1315.735,1299.366,1500.996,1429.318,1472.719,1610.061,1553.920,1418.112,1412.043,1387.725,1637.696,1558.406,1657.402,1524.184,1616.110,1681.674,1649.273,1603.732,1525.278,1586.997,1477.567,1480.695,1505.922,1540.068,1461.788,1374.318,1427.094,1442.186,1514.312,1327.897,1505.773,1264.253,1290.986,1484.739,1551.736,1499.921,1335.053,1265.949,1292.772,1266.850,1330.284,1305.897,1276.738,1315.708,1286.287,1279.917,1341.934,1512.173,1534.325,1453.259,1401.974,1298.461,1565.476,1375.839,1358.370,1513.146,1500.060,1614.706,1661.723,1355.059,1485.280,1393.347,1468.819,1638.685,1560.394,1605.919,1217.131,1388.831,1412.473,1329.473,1267.427,1300.523,1313.426,1360.228,1344.828,1337.244,1566.526,1324.045,1291.666,1378.687,1462.133,1489.049,1322.287,1259.199,1382.722,1309.234,1352.532,1394.318,1342.603,1338.357,1314.897,1316.629,1593.917,1634.253,1532.962,1520.855,1574.843,1563.612,1582.064,1400.929,1406.649,1450.630,1428.135,1422.360,1454.268,1492.638,1331.136,1430.537,1350.728,1371.130,1360.000,1487.927,1500.299,1532.478,1312.289,1353.757,1338.827,1352.048,1365.579,1401.710,1355.287,1309.510,1282.480,1335.473,1388.839,1350.839
1333,1352.383,1440.019,1327.960,1340.606,1319.004,1291.026,1279.509,1292.349,1315.832,1309.921,1309.758,1287.552,1526.233,1437.024,1475.431,1604.579,1561.626,1409.418,1421.959,1376.056,1644.990,1547.937,1644.106,1535.523,1618.787,1686.856,1621.864,1584.793,1529.800,1607.558,1469.425,1470.516,1486.831,1554.820,1461.300,1373.337,1408.732,1422.555,1485.936,1323.390,1506.887,1255.708,1299.930,1509.256,1540.549,1455.905,1340.384,1271.595,1284.299,1257.138,1332.113,1304.248,1268.462,1290.333,1314.785,1286.057,1372.053,1512.237,1538.046,1432.790,1414.833,1297.742,1559.214,1366.853,1365.824,1520.192,1470.300,1624.141,1675.606,1346.808,1479.712,1378.717,1460.732,1654.882,1567.077,1596.051,1223.241,1362.670,1393.536,1356.855,1265.335,1304.976,1312.016,1349.803,1349.918,1339.432,1569.115,1307.494,1300.612,1363.033,1462.240,1488.640,1340.803,1269.635,1390.401,1315.585,1362.967,1390.599,1360.480,1342.084,1322.350,1316.745,1594.473,1640.164,1551.055,1522.656,1582.711,1552.802,1561.043,1388.602,1411.119,1450.478,1433.217,1438.304,1447.449,1498.149,1339.462,1425.497,1360.389,1367.596,1367.870,1479.710,1494.705,1502.256,1313.481,1340.126,1334.326,1354.804,1355.103,1388.751,1383.246,1309.392,1282.429,1337.441,1395.649,1353.365
1334,1346.853,1440.525,1326.826,1349.543,1328.211,1290.388,1269.420,1291.660,1300.028,1310.747,1302.934,1290.078,1516.245,1429.726,1469.795,1601.506,1579.614,1439.459,1419.956,1364.404,1632.888,1565.821,1656.422,1528.333,1619.913,1673.720,1637.141,1593.254,1530.307,1597.349,1470.751,1485.326,1502.158,1561.435,1467.239,1362.826,1397.460,1447.094,1495.987,1340.948,1496.691,1255.284,1283.308,1500.996,1528.178,1475.450,1331.172,1281.246,1307.188,1270.713,1336.467,1287.610,1259.068,1305.392,1284.894,1298.315,1369.046,1511.434,1538.806,1435.108,1411.453,1317.019,1568.125,1399.495,1358.049,1524.237,1465.368,1631.524,1671.225,1348.878,1480.152,1393.815,1477.806,1649.217,1571.817,1606.530,1230.797,1379.990,1411.787,1333.991,1258.691,1280.599,1315.719,1351.296,1330.566,1343.868,1589.664,1318.251,1294.936,1376.431,1463.815,1487.712,1333.754,1275.882,1383.883,1312.917,1360.199,1416.024,1351.019,1322.204,1304.907,1293.931,1592.350,1637.382,1542.786,1534.487,1571.914,1540.863,1589.231,1389.444,1408.644,1456.887,1426.727,1429.528,1457.752,1477.818,1339.798,1433.175,1331.005,1365.912,1348.194,1500.691,1495.331,1508.383,1316.007,1343.358,1316.577,1346.163,1360.688,1388.416,1353.006,1305.729,1299.772,1338.881,1386.623,1335.679
1335,1350.513,1436.395,1327.720,1364.488,1325.048,1303.131,1279.647,1300.034,1310.708,1318.014,1295.054,1284.250,1519.630,1432.165,1476.542,1608.368,1585.714,1428.355,1425.385,1377.806,1623.562,1547.351,1650.586,1545.465,1620.372,1675.795,1626.691,1582.244,1516.832,1604.072,1485.976,1473.634,1507.502,1588.984,1462.769,1384.388,1393.890,1420.042,1493.121,1345.666,1491.303,1249.375,1312.920,1469.766,1542.495,1484.450,1330.258,1283.651,1315.700,1261.765,1329.424,1290.968,1266.363,1294.423,1309.628,1293.288,1375.916,1520.567,1515.785,1411.884,1409.582,1307.897,1557.761,1402.852,1346.900,1503.249,1474.644,1625.370,1649.250,1343.961,1492.277,1390.581,1481.997,1641.876,1570.056,1607.437,1212.390,1382.881,1399.137,1350.842,1263.407,1312.049,1323.582,1352.899,1348.364,1352.982,1600.376,1325.073,1299.233,1376.703,1455.038,1487.588,1343.878,1252.006,1390.465,1310.331,1374.113,1393.217,1363.377,1335.011,1322.556,1310.860,1582.548,1634.559,1531.947,1533.812,1574.331,1528.896,1577.074,1389.841,1414.926,1450.738,1420.457,1422.236,1460.054,1457.420,1325.342,1415.256,1344.426,1366.853,1362.881,1486.124,1482.311,1506.555,1319.653,1372.573,1340.487,1356.380,1366.005,1393.965,1371.479,1302.088,1291.115,1356.707,1389.638,1340.833
1336,1385.441,1437.894,1350.253,1357.117,1325.409,1285.614,1259.853,1299.462,1315.289,1319.365,1297.182,1295.338,1518.402,1419.971,1481.293,1610.798,1579.182,1430.060,1398.190,1394.965,1645.323,1564.087,1667.154,1526.230,1618.227,1671.861,1619.677,1583.438,1535.750,1607.310,1467.507,1477.127,1493.624,1556.360,1445.151,1370.865,1413.732,1428.791,1482.016,1319.585,1501.120,1276.951,1287.386,1501.743,1550.220,1477.234,1335.044,1292.152,1288.454,1256.042,1323.965,1302.659,1244.606,1298.515,1315.979,1306.231,1354.747,1538.509,1547.718,1428.879,1415.400,1287.697,1569.405,1377.653,1354.934,1514.091,1494.448,1615.764,1662.361,1339.616,1474.556,1388.756,1482.056,1632.451,1569.142,1620.762,1220.948,1387.506,1413.164,1319.382,1280.945,1302.582,1321.341,1359.496,1344.263,1348.695,1565.112,1313.972,1308.636,1368.893,1444.366,1482.409,1326.825,1256.746,1385.091,1323.182,1376.975,1404.229,1366.781,1337.739,1323.474,1301.871,1580.297,1648.848,1537.656,1541.723,1587.068,1570.932,1582.521,1407.219,1417.617,1451.271,1412.873,1432.464,1432.726,1473.172,1334.328,1431.927,1336.123,1367.645,1353.737,1492.708,1514.510,1505.643,1306.436,1358.821,1325.106,1355.385,1356.753,1368.379,1359.232,1303.885,1289.487,1332.426,1388.849,1345.445
1337,1362.261,1422.319,1333.861,1364.946,1328.116,1294.883,1262.203,1309.550,1314.951,1320.098,1303.347,1299.077,1523.009,1431.149,1481.339,1590.157,1586.153,1423.354,1415.342,1379.031,1629.498,1556.828,1657.449,1552.641,1622.772,1690.875,1623.714,1572.133,1534.331,1590.470,1469.633,1473.000,1505.596,1553.617,1467.448,1374.169,1424.226,1427.731,1486.434,1365.050,1484.232,1261.797,1292.267,1496.824,1538.972,1480.365,1326.616,1278.808,1288.646,1268.680,1336.548,1291.524,1267.984,1298.063,1301.651,1301.160,1369.068,1517.642,1533.207,1409.496,1423.178,1290.960,1561.969,1383.599,1350.006,1517.148,1476.476,1624.992,1674.603,1334.578,1494.292,1386.384,1472.284,1646.908,1570.609,1607.113,1217.536,1379.570,1429.280,1357.254,1258.230,1299.487,1306.852,1345.488,1348.918,1358.680,1574.308,1336.676,1302.664,1366.435,1453.707,1467.838,1352.171,1267.724,1378.516,1302.193,1369.828,1413.025,1340.339,1331.808,1310.739,1308.547,1587.542,1632.089,1556.798,1556.346,1568.140,1545.112,1577.175,1400.493,1413.578,1460.456,1402.359,1420.562,1430.490,1468.571,1329.297,1416.549,1330.734,1370.497,1359.942,1466.077,1499.087,1521.841,1329.338,1345.328,1337.558,1370.109,1354.295,1389.353,1375.259,1327.600,1294.561,1357.250,1384.575,1351.790
1338,1366.843,1452.662,1333.199,1371.016,1316.279,1292.128,1264.200,1325.401,1323.833,1312.836,1301.835,1308.083,1519.771,1429.553,1484.056,1619.752,1567.940,1442.230,1406.439,1372.552,1648.060,1550.314,1653.039,1526.662,1619.515,1669.714,1616.093,1582.852,1527.675,1583.214,1456.206,1497.695,1496.363,1557.785,1450.773,1374.783,1419.856,1424.516,1487.056,1339.996,1495.360,1258.992,1297.832,1499.804,1561.194,1480.460,1316.394,1279.516,1268.991,1273.644,1341.553,1328.418,1276.838,1318.144,1303.089,1303.483,1367.382,1530.105,1522.483,1437.411,1424.544,1309.296,1573.103,1368.372,1364.249,1509.251,1464.471,1609.974,1672.589,1321.114,1474.029,1399.934,1480.832,1657.783,1579.308,1609.861,1229.387,1381.295,1419.889,1344.913,1257.958,1307.227,1304.840,1341.392,1344.443,1340.387,1570.460,1329.302,1300.882,1376.681,1460.291,1463.431,1324.794,1255.218,1379.355,1322.642,1360.172,1430.170,1357.497,1337.939,1334.891,1306.813,1587.358,1646.399,1550.850,1533.495,1563.973,1550.095,1585.675,1388.580,1409.153,1445.234,1415.584,1433.241,1445.468,1478.801,1322.702,1420.294,1341.243,1362.267,1350.282,1459.809,1498.769,1509.647,1305.234,1355.137,1322.346,1365.723,1371.922,1368.715,1363.224,1288.709,1299.041,1353.178,1411.538,1351.858
